x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,kelas
1560.75,5294.75,2326.75,16.5,1.75,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,132.0,73.5,11.5,0.0,2522.25,757.0,0.75,0.0,0.25,87.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,26.0,0.5,0.0,0.0,464.5,78.75,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,20.75,1529.75,3648.0,2964.5,2398.25,2039.25,1871.0,1787.5,1596.5,1488.75,1514.25,1536.25,1596.75,1761.25,1865.25,2155.25,2365.75,2909.0,5266.75,Batik Lasem
1329.75,2810.25,0.25,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.5,16.75,0.0,0.0,6517.0,3618.75,0.0,0.0,28.75,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,303.0,0.0,0.0,12.75,6947.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553.0,3126.25,1975.25,1425.5,1176.0,1038.75,956.25,889.75,858.0,1217.5,927.25,964.75,1028.75,1201.75,1356.0,1812.75,2644.75,11786.75,Batik Lasem
1683.5,1176.5,263.25,0.0,5.0,800.0,1648.75,32.75,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,32.5,29.5,6.25,0.0,10.75,539.0,1453.25,371.0,0.0,0.0,136.25,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8.0,11.75,1.5,0.0,0.75,56.25,191.5,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.5,2384.5,2115.75,1599.5,1245.0,1025.75,843.5,763.0,731.25,685.25,746.5,797.25,893.75,992.75,1314.25,1637.25,2292.5,3240.5,Batik Lasem
2967.5,1079.75,120.5,0.0,0.0,72.25,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.25,74.5,0.0,0.0,1014.25,2605.5,0.0,0.0,0.0,52.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.25,1174.0,0.75,0.0,0.0,1782.5,1099.25,0.0,0.0,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,366.25,0.0,0.0,0.0,573.75,1023.0,2569.0,1645.0,1207.25,1039.75,856.25,777.0,767.75,695.25,680.75,739.25,795.25,839.0,938.75,1081.5,1351.0,1922.25,4550.5,Batik Lasem
226.0,5898.75,2983.0,0.25,0.0,3.25,26.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,132.0,2.25,0.0,13.0,211.0,124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.25,3636.25,3692.5,2976.5,2368.0,1973.0,1696.0,1487.0,1455.5,1424.25,1475.5,1550.75,1781.0,2040.5,2403.75,2987.0,3579.0,4392.5,Batik Lasem
2905.75,804.0,15.0,0.0,6.25,641.0,145.75,23.25,0.0,0.0,2.0,18.75,0.0,0.0,0.0,0.0,30.25,54.25,1.0,0.0,38.25,2818.0,441.25,5.75,0.0,38.25,366.5,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,14.5,0.0,0.0,92.75,3621.25,43.5,0.0,0.0,75.5,84.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,2.25,0.0,0.0,266.5,969.0,1559.75,3362.0,2030.75,1370.75,986.0,758.75,655.0,568.25,537.75,544.0,580.0,590.0,647.0,827.0,1034.0,1414.25,2190.5,5564.0,Batik Lasem
226.0,5898.75,2983.0,0.25,0.0,3.25,26.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,132.0,2.25,0.0,13.0,211.0,124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.25,3636.25,3692.5,2976.5,2368.0,1973.0,1696.0,1487.0,1455.5,1424.25,1475.5,1550.75,1781.0,2040.5,2403.75,2987.0,3579.0,4392.5,Batik Lasem
1732.75,243.75,1816.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.25,0.0,0.0,0.0,9176.25,2495.5,0.0,0.0,303.5,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.75,0.0,0.0,169.75,7124.75,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937.5,5033.0,2209.0,1176.25,802.0,584.25,517.0,427.5,377.5,392.5,409.0,439.5,486.0,588.0,825.75,1308.25,2281.25,10179.5,Batik Lasem
3857.0,4767.0,2904.0,0.0,0.0,927.5,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,147.0,0.0,0.0,206.75,1982.0,1.5,0.0,0.0,2065.0,335.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.0,4197.5,2571.75,1818.5,1398.0,1144.5,1014.5,953.0,854.25,946.5,812.75,962.5,1082.5,1250.5,1545.5,2151.25,3433.0,10178.0,Batik Lasem
2184.75,895.75,0.5,0.0,0.0,350.0,156.25,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,218.0,398.75,30.0,0.0,95.5,1044.25,645.5,0.0,0.0,1.25,224.25,7.25,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,112.75,371.25,143.75,2.25,0.0,104.5,819.25,96.75,0.0,0.0,1.5,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,177.5,29.0,0.0,0.0,145.25,2406.5,991.0,2359.0,1866.25,1466.0,1270.75,1220.25,1083.75,1049.75,1005.0,1203.0,1031.0,1054.25,1147.0,1197.75,1284.0,1624.25,2003.75,3897.5,Batik Lasem
3875.0,1511.75,1385.25,21.25,0.0,270.25,236.0,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.5,0.0,0.0,462.5,1908.5,948.25,0.0,0.0,269.75,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,1892.5,0.0,0.0,0.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.75,1923.75,3206.25,1878.25,1223.5,965.0,738.75,603.5,537.0,541.25,549.0,519.75,543.5,627.25,798.75,949.5,1374.0,2112.5,6085.25,Batik Lasem
1722.0,603.75,3434.75,188.25,54.75,964.25,844.75,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,7.75,22.75,36.0,42.25,953.5,2637.5,1060.0,0.0,7.25,729.75,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,25.5,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.5,3847.75,2892.5,2224.5,1832.25,1524.75,1345.0,1235.5,1219.25,1163.5,1110.75,1255.5,1242.0,1558.5,1751.25,2147.75,2735.75,4504.5,Batik Lasem
1688.0,1393.5,72.25,0.0,0.0,427.0,173.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,381.0,9.0,0.0,6.75,1476.75,2024.5,320.5,0.0,0.0,84.0,164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.25,128.75,0.5,0.0,1.0,336.25,650.5,0.0,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.25,0.0,0.0,0.0,60.75,686.5,2550.75,1940.75,1546.5,1205.75,1029.75,909.5,795.0,757.75,742.0,786.25,824.0,914.5,1076.0,1279.5,1616.25,2198.0,3534.0,Batik Lasem
1430.25,1048.75,1833.75,0.0,0.0,8.75,2075.25,4.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,699.5,0.0,0.0,0.0,5558.75,2893.75,0.0,0.0,81.25,1869.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,6.0,1896.5,0.0,0.0,0.0,470.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,107.5,1767.75,4189.0,2469.75,1538.0,999.0,800.5,619.0,594.25,554.75,529.75,594.5,581.5,662.75,805.0,1054.75,1585.0,2641.5,7558.5,Batik Lasem
2122.0,2507.75,0.0,0.0,3.25,678.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,0.0,0.0,3.5,4993.0,2651.5,0.0,0.0,15.25,593.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,32.75,5633.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.5,4666.5,2026.5,1172.5,829.25,627.0,549.0,472.5,447.5,469.5,469.25,484.25,559.5,649.75,830.5,1121.0,2054.75,9122.0,Batik Lasem
858.25,0.0,594.25,2735.75,0.0,0.0,146.25,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1197.75,0.0,0.0,160.0,7745.0,0.0,0.0,1.25,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,1825.5,0.0,0.0,0.0,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1918.25,4370.25,2730.0,1974.0,1482.5,1202.5,989.5,962.5,878.75,865.75,902.0,1001.75,1053.0,1232.25,1536.0,2010.5,2860.75,6820.75,Batik Lasem
1023.75,1381.5,1464.25,6478.75,0.0,0.25,18.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.5,767.75,0.0,1.0,329.5,1349.25,0.0,0.0,1.75,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,57.75,0.0,0.0,1.25,1441.0,0.0,0.0,0.0,139.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,629.75,1325.75,2424.0,2162.25,1873.25,1617.0,1457.75,1420.75,1308.0,1297.5,4272.25,1302.5,1285.0,1387.75,1509.0,1576.0,1985.75,2273.0,4308.75,Batik Lasem
934.75,892.25,3051.75,2054.5,0.0,3.75,567.0,176.75,0.0,0.0,203.0,147.25,0.0,0.0,0.0,0.0,0.0,22.25,582.25,411.75,0.0,8.25,1142.25,1487.5,0.0,0.0,64.25,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,337.25,0.0,0.0,26.5,1498.5,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25,0.0,0.0,0.0,238.0,988.5,3126.25,2681.0,2308.25,1918.75,1707.25,1632.25,1467.5,1461.75,1467.25,1425.5,1509.25,1620.0,1780.5,2040.5,2402.75,2893.0,4495.75,Batik Lasem
3819.5,1262.75,28.0,0.0,0.75,633.25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.5,116.25,1.75,0.0,4.0,1844.5,1205.5,0.0,0.0,0.75,989.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,39.25,29.25,0.0,0.0,1.0,2168.5,701.0,0.0,0.0,1.0,184.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,8.0,0.0,0.0,0.75,127.5,1544.25,3307.75,1876.75,1319.75,1021.25,856.0,721.0,602.0,622.25,639.5,615.25,620.25,694.25,798.75,1010.75,1295.25,1903.25,4824.25,Batik Lasem
1683.5,1176.5,263.25,0.0,5.0,800.0,1648.75,32.75,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,32.5,29.5,6.25,0.0,10.75,539.0,1453.25,371.0,0.0,0.0,136.25,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8.0,11.75,1.5,0.0,0.75,56.25,191.5,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.5,2384.5,2115.75,1599.5,1245.0,1025.75,843.5,763.0,731.25,685.25,746.5,797.25,893.75,992.75,1314.25,1637.25,2292.5,3240.5,Batik Lasem
2949.25,1073.75,12.5,0.0,11.75,17.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.75,260.0,33.0,43.0,83.25,1561.5,1112.0,3536.5,0.0,0.75,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,153.75,421.25,0.0,11.75,548.25,1249.75,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,0.0,0.0,0.0,39.25,1584.75,3258.75,2546.5,2066.0,1903.75,1819.25,1625.5,1501.25,1396.0,1757.0,1428.75,1388.75,1439.0,1584.0,1643.25,1800.75,2158.75,3916.25,Batik Lasem
5883.75,1184.5,0.25,0.0,0.5,85.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,171.0,0.25,0.0,69.25,4773.75,1104.75,0.0,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.25,89.5,0.0,0.0,78.0,867.25,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,4.5,0.0,0.0,230.25,49.75,2942.5,4474.0,2385.0,1463.0,1037.25,809.0,701.5,599.5,536.75,536.25,598.5,574.75,686.5,828.5,1075.5,1477.75,2441.75,8149.25,Batik Lasem
1878.5,223.0,274.5,0.0,0.0,128.5,71.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25,3.5,0.0,0.0,6.25,1951.5,1378.75,0.0,0.0,0.25,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.75,3.5,0.0,0.0,69.0,3980.75,25.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,1310.5,3379.25,2327.5,1724.25,1397.5,1177.0,1072.5,1029.75,940.75,1049.25,925.25,984.75,998.25,1118.0,1323.75,1688.75,2396.75,4846.0,Batik Lasem
832.0,494.5,2053.25,169.25,2.5,173.0,51.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,157.5,273.75,2.5,486.75,783.0,1678.5,0.0,0.0,34.75,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,149.25,140.75,98.25,0.0,0.25,157.75,524.0,0.0,0.0,0.0,73.75,0.0,0.0,0.0,0.0,0.0,25.75,1.25,0.0,0.0,2.25,13.75,6.75,0.0,0.0,0.0,104.5,550.5,2559.75,2590.25,2261.25,2078.75,1811.25,1745.75,1598.0,1558.25,1513.5,1519.25,1460.25,1543.0,1636.5,1777.75,1956.5,2147.0,2617.75,Batik Lasem
1020.5,67.0,216.0,1576.75,0.0,23.0,140.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,49.0,405.75,2398.5,0.0,21.75,268.25,658.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.75,424.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.25,2317.0,2247.75,1830.5,1543.0,1280.0,1168.25,1122.25,1002.25,1055.5,1031.0,1079.0,1198.0,1321.25,1548.5,1825.5,2303.25,3086.25,Batik Lasem
1900.25,603.0,267.75,0.0,0.25,62.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.25,0.0,0.0,917.5,1177.0,46.75,0.0,0.5,127.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.25,0.0,0.0,0.25,2258.0,635.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,26.5,0.0,0.0,1.5,4263.0,1724.75,3642.25,2286.75,1645.25,1324.5,1110.75,1022.75,933.0,854.25,882.5,886.0,895.0,970.75,1041.0,1257.75,1590.5,2233.25,5617.0,Batik Lasem
6523.5,926.0,2632.25,202.5,1.75,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.25,56.5,767.5,84.75,3.5,630.75,757.75,424.75,0.0,1.75,10.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,40.5,189.5,0.0,7.0,510.25,1355.0,0.0,0.0,3.75,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,83.5,0.0,0.0,14.75,3972.0,3642.25,3742.75,1992.25,1545.25,1140.0,1000.75,902.0,811.0,821.0,761.0,801.0,784.0,887.25,1099.25,1256.5,1634.0,2271.5,7874.5,Batik Lasem
2230.75,560.75,1455.5,735.75,16.75,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,21.75,243.5,499.0,28.5,1099.0,273.75,96.75,0.0,5.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.75,32.25,0.0,17.0,1149.5,261.5,0.0,0.0,10.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,19.25,0.0,0.0,120.75,7732.5,4039.25,3541.75,2252.25,1784.0,1549.75,1367.75,1247.0,1101.25,1109.25,1446.5,1120.75,1282.5,1365.0,1587.5,1820.5,2192.5,2927.0,8987.25,Batik Lasem
724.0,505.75,5870.75,0.0,0.0,6.5,519.75,3.25,0.0,0.0,28.75,2.0,0.0,0.0,0.0,0.0,0.0,195.25,1339.25,0.0,0.0,64.25,1437.25,7.0,0.0,0.0,293.75,115.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,27.0,284.5,15.0,0.0,0.75,765.25,948.25,0.0,0.0,47.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,115.75,0.0,0.0,24.0,201.75,791.5,2224.25,2397.25,2394.5,2412.75,2348.5,2268.0,2220.75,2103.25,2590.0,2074.25,2026.5,2118.5,2213.25,2191.75,2354.75,2455.0,3544.75,Batik Lasem
4500.0,40.25,0.0,0.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.5,8.0,0.0,0.0,2324.5,4978.75,71.0,0.0,0.0,2.75,86.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.75,2573.75,2.5,0.0,0.0,1251.0,1162.25,67.0,0.0,0.0,2.25,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.0,0.0,0.0,0.0,8.5,136.75,3197.0,4153.0,1859.25,1096.5,749.75,565.5,489.5,451.25,402.5,415.25,403.75,459.25,483.0,582.25,766.25,1124.0,1963.75,7958.5,Batik Megamendung
5090.25,0.0,14.5,0.0,0.0,0.0,7.5,10.5,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,2790.0,0.0,0.0,0.0,3785.0,460.75,48.25,7.25,0.0,0.0,3.75,53.25,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.75,3222.0,0.0,0.0,0.0,2348.5,569.5,41.0,12.5,55.5,19.75,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1951.75,2.0,0.0,0.0,1420.75,2684.75,4571.5,3277.0,1716.5,1234.75,1073.75,881.5,747.75,757.25,641.75,807.0,656.5,696.75,795.25,891.75,1016.75,1285.25,1721.5,7206.0,Batik Megamendung
8194.5,5.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.75,204.0,0.0,0.0,133.75,3327.5,248.25,0.0,0.0,3.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.5,693.0,0.0,0.0,67.75,3906.5,412.75,0.0,0.0,7.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,123.5,0.0,0.0,49.0,611.75,3510.75,3620.25,2361.5,1792.25,1442.5,1315.5,1129.0,974.75,987.0,2575.5,974.75,1025.5,1050.75,1314.25,1468.25,1810.25,2538.5,7781.5,Batik Megamendung
3067.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914.0,2196.0,0.0,0.0,0.0,1085.0,420.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1029.5,0.0,0.0,0.0,1075.75,4192.75,1451.0,2370.75,2008.25,1972.75,1842.25,1765.0,1696.75,1668.25,1695.75,1597.25,1734.75,1780.0,1854.0,2027.25,2091.25,2183.75,2295.5,4640.5,Batik Megamendung
946.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,12.25,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,437.75,18.75,0.0,0.0,143.5,276.25,55.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,29.0,0.25,0.0,0.0,2082.25,1093.0,204.25,0.25,11.5,680.75,2269.75,4182.0,670.5,2833.5,2609.75,2210.75,1886.5,1662.5,1539.75,1537.0,1399.0,1501.25,1384.75,1492.75,1573.0,1757.75,1906.5,2251.75,2788.0,3810.0,Batik Megamendung
2086.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.0,0.0,0.0,0.0,3095.25,80.25,0.0,0.0,0.0,49.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3384.75,2.0,0.0,0.0,2560.5,2818.5,124.25,0.0,0.5,331.0,288.75,3150.75,2979.75,3522.75,1800.0,1292.0,954.75,809.25,649.0,587.75,542.25,727.5,522.5,560.5,598.5,724.25,938.0,1196.25,1772.0,7643.25,Batik Megamendung
6124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.75,0.0,0.0,0.0,2546.0,2681.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,791.75,0.0,0.0,0.0,1222.5,1400.5,0.0,0.0,0.0,10.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.5,0.0,0.0,0.0,471.5,8566.0,4207.5,3932.5,1824.75,1233.25,902.0,878.0,699.75,645.5,689.0,4919.75,760.25,659.5,739.75,919.75,916.5,1311.75,1914.75,7974.75,Batik Megamendung
2053.5,537.75,4434.25,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294.0,833.25,0.0,0.0,1798.25,3966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2086.75,0.0,0.0,0.0,584.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2013.5,3896.25,2263.0,1601.25,1262.25,1096.5,982.75,904.25,882.0,879.25,850.25,861.0,948.0,1076.0,1134.25,1483.75,2268.0,5641.0,Batik Megamendung
1531.75,142.75,1452.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3211.5,107.25,0.0,2.0,2726.75,235.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.75,1831.5,0.0,0.0,140.75,4449.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.5,0.0,0.0,0.0,306.25,1391.5,3197.25,2278.75,1693.0,1440.5,1216.75,1075.75,1037.25,983.0,1045.0,986.5,1093.75,1180.5,1342.25,1626.0,2058.0,2777.5,6536.0,Batik Megamendung
